CODIGO_BECA;AGNO_FALLO;TIPO_INSTRUMENTO;PALABRAS_CLAVE
72200568;2019;DOCTORADO;"TECNOLOGIA DE LA CONSTRUCCION  ; TECNOLOGIA DEL HORMIGON ; INGENIERIA Y TECNOLOGIA DEL MEDIO AMBIENTE ; RESIDUOS INDUSTRIALES ; TECNOLOGIA DE MATERIALES ; MATERIAL DE CONSTRUCCION "
72210163;2020;DOCTORADO;"INGENIERIA AGRICOLA ; AGRONOMIA  ;  ; ETNOGRAFIA Y ETNOLOGIA ; AGRICULTURA"
72210224;2020;DOCTORADO;"FORMACION DOCENTE ; FORMACION INICIAL DOCENTE ; FORMACION DOCENTE ; DESARROLLO PROFESIONAL DOCENTE"
72220004;2022;DOCTORADO;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; BIOLOGIA MOLECULAR  ; EXPRESION GENETICA ; OTRAS ESPECIALIDADES BIOLOGICAS ; BIOLOGIA DEL CANCER"
72220249;2022;DOCTORADO;"PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; INTERVENCION PSICOSOCIAL"
21150043;2015;DOCTORADO;"COMPUESTOS HETEROCICLICOS ; DISEÑOSINTESIS Y ESTUDIO NUEVOS FARMACOS"
21150057;2015;DOCTORADO;"QUIMICA FISICA ; SEMICONDUCTORES ; FUENTES NO CONVENCIONALES DE ENERGIA"
21150077;2015;DOCTORADO;DISTRIBUCION Y TRANSPORTE
21150085;2015;DOCTORADO;"GEOMETRIA ALGEBRAICA ; TEORIA ALGEBRAICA DE LOS NUMEROS ; VARIEDADES DIFERENCIALES"
21150118;2015;DOCTORADO;"BIOQUIMICA ; CULTIVO CELULAR ; MORFOLOGIA CELULAR"
21150119;2015;DOCTORADO;"TEORIA LINGÜISTICA ; ENSEÑANZA DE LENGUAS ; PSICOLINGÜISTICA"
21150165;2015;DOCTORADO;"COMPORTAMIENTO ANIMAL ; ETOLOGIA HUMANA"
21150181;2015;DOCTORADO;"COMPORTAMIENTO ANIMAL ; ECOLOGIA ANIMAL"
21150292;2015;DOCTORADO;"FISICA TEORICA ; MECANICA ESTADISTICA"
21150318;2015;DOCTORADO;ESTETICA DE LAS BELLAS ARTES
21150440;2015;DOCTORADO;"PULSARES ; FISICA DE PLASMAS ; FISICA TEORICA ALTAS ENERGIAS"
21150458;2015;DOCTORADO;"TEORIA LINGÜISTICA ; PATOLOGIA Y CORRECCION DEL LENGUAJE ; PSICOLINGÜISTICA"
21150460;2015;DOCTORADO;"NEUROFISIOLOGIA ; NEUROQUIMICA"
21150472;2015;DOCTORADO;"ECOLOGIA ANIMAL ; ECOLOGIA VEGETAL ; CONSERVACION"
21150492;2015;DOCTORADO;FISICA TEORICA
21150508;2015;DOCTORADO;"NEUROFISIOLOGIA ; NEUROQUIMICA"
21150525;2015;DOCTORADO;TELEFONO
21150572;2015;DOCTORADO;"PSIQUIATRIA ; DESORDENES DEL COMPORTAMIENTO ; PSICOPATOLOGIA"
21150579;2015;DOCTORADO;"EPIDEMOLOGIA ; SALUD PUBLICA"
21150585;2015;DOCTORADO;"FISIOLOGIA ANIMAL ; CITOLOGIA ; NEUROFISIOLOGIA"
21150604;2015;DOCTORADO;"CULTIVO CELULAR ; FISIOLOGIA DEL EJERCICIO ; FISIOLOGIA DEL MUSCULO"
21150648;2015;DOCTORADO;"COLOIDES ; FLUJO DE FLUIDOS ; MECANICA DE FLUIDOS"
21150662;2015;DOCTORADO;"MODIFICACION DE MACROMOLECULAS ; QUIMICA DE MONOMEROS ; SINTESIS DE MACROMOLECULAS"
21150694;2015;DOCTORADO;"SISTEMAS DE CONTROL ; APLICACION DE LA PROBABILIDAD ; INSTRUMENTOS ELECTRONICOS"
21150696;2015;DOCTORADO;DISEÑO DE SISTEMAS DE CALCULO
21150699;2015;DOCTORADO;"PROPIEDADES MAGNETICAS ; PROPIEDADES MECANICAS"
21150701;2015;DOCTORADO;PROPIEDADES DE TRANSPORTE DE ELECTRONES
21150714;2015;DOCTORADO;"CULTIVOS DE PLANTAS ORNAMENTALES ; PROPAGACION DE VEGETALES ; HIBRIDACION"
21150840;2015;DOCTORADO;"FUNDAMENTOS DE LA INFERENCIA ESTADISTICA ; ANALISIS MULTIVARIANTE ; TECNICAS DE INFERENCIA ESTADISTICA"
21150848;2015;DOCTORADO;"RELACIONES INTERNACIONALES ; EVOLUCION DE LAS SOCIEDADES ; PAISES EN VIAS DE DESARROLLO"
21150897;2015;DOCTORADO;"FUNCIONES DE VARIABLES REALES ; CARRERAS Y CATEGORIA DEL PROFESORADO ; PREPARACION DE PROFESORES"
21150928;2015;DOCTORADO;"REGLAMENTACION Y CONTROL ; PISCICULTURA ; PROTECCION DE LOS PECES"
21151021;2015;DOCTORADO;"CULTIVO CELULAR ; CITOGENETICA ANIMAL ; NEUROFISIOLOGIA"
21151076;2015;DOCTORADO;"UNIDADES CENTRALES DE PROCESO ; ARQUITECTURA DE ORDENADORES"
21151085;2015;DOCTORADO;"DERECHO ADMINISTRATIVO ; DERECHO CONSTITUCIONAL ; DERECHO PUBLICO"
21151093;2015;DOCTORADO;"COMPUESTOS DE COORDINACION ; COMPUESTOS ORGANOMETALICOS ; ESTRUCTURA DE LOS COMPUESTOS INORGANICOS"
21151095;2015;DOCTORADO;"SISTEMAS DE CONTROL ; APLICACION DE LA PROBABILIDAD ; DISPOSITIVOS DE CONTROL"
21151169;2015;DOCTORADO;"PREPARACION DE PROFESORES ; PROCESOS COGNITIVOS ; METODOS EDUCATIVOS"
21151176;2015;DOCTORADO;"ANTICUERPOS ; REACCION ANTIGENO;ANTICUERPO ; FORMACION DE ANTICUERPOS"
21151193;2015;DOCTORADO;"GENETICA ANIMAL ; CULTIVO CELULAR ; NEUROFISIOLOGIA"
21151214;2015;DOCTORADO;"ECOLOGIA ANIMAL ; LIMNOLOGIA ; ORDENACION Y CONSERVACION DE LA FAUNA SILVESTRE"
21151232;2015;DOCTORADO;"FISIOLOGIA DEL SISTEMA NERVIOSO CENTRAL ; LUGAR DE ACCION ACTIVA, RECEPTORES ; MECANISMOS DE ACCION DE LOS MEDICAMENTOS"
21151239;2015;DOCTORADO;"ECOLOGIA ANIMAL ; ZOOLOGIA MARINA ; PROCESOS LITORALES O SUBLITORALES"
21151291;2015;DOCTORADO;ESTETICA DE LAS BELLAS ARTES
21151338;2015;DOCTORADO;"APLICACION DE LA PROBABILIDAD ; EQUIPOS ELECTRICOS DE CONTROL ; INSTRUMENTOS ELECTRONICOS"
21151422;2015;DOCTORADO;INGENIERIA BIOQUIMICA
21151426;2015;DOCTORADO;"NUCLEOS ; ACELERADORES DE PARTICULAS ; DETECTORES DE PARTICULAS"
21151503;2015;DOCTORADO;"MEDIOS AUDIOVISUALES ; TEORIAS EDUCATIVAS ; METODOS PEDAGOGICOS"
21151516;2015;DOCTORADO;"GALAXIAS ; ESTRELLAS ; EVOLUCION ESTELAR Y DIAGRAMA HR"
21151528;2015;DOCTORADO;"ESPECTROSCOPIA MOLECULAR ; QUIMICA DE MACROMOLECULAS BIOLOGICAS ; QUIMICA DE PRODUCTOS NATURALES ORGANICOS"
21151532;2015;DOCTORADO;"LINGÜISTICA INFORMATIZADA ; ENSEÑANZA DE LENGUAS ; PSICOLINGÜISTICA"
21151619;2015;DOCTORADO;"TRANSMISION Y DISTRIBUCION ; INSTRUMENTOS ELECTRICOS ; GENERACION DE ENERGIA"
21160002;2016;DOCTORADO;"DERECHO CIVIL ; DERECHO DE FAMILIA"
21160009;2016;DOCTORADO;"CIENCIAS DE LA NUTRICION  ; NUTRIENTES ; CIENCIAS DE LA NUTRICION  ; VALOR NUTRITIVO"
21160077;2016;DOCTORADO;"FISICA DEL ESTADO SOLIDO  ; PROPIEDADES MAGNETICAS ; FISICA DEL ESTADO SOLIDO  ; SUPERCONDUCTORES "
21160107;2016;DOCTORADO;"POLITICAS PUBLICAS ; POLITICAS CULTURALES ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; CRITICA DE TEXTOS ; GENERAL ; ESTUDIOS LATINOAMERICANOS"
21160128;2016;DOCTORADO;"LINGÜISTICA APLICADA ; LENGUAJE INFANTIL ; LINGUISTICA APLICADA ; TRASTORNOS DEL LENGUAJE"
21160138;2016;DOCTORADO;"MATEMATICA ; TEORIA DE LA PROBABILIDAD Y PROCESOS ESTOCASTICO"
21160147;2016;DOCTORADO;"QUIMICA ORGANICA  ; QUIMICA DEL CARBONIO"
21160151;2016;DOCTORADO;"MATEMATICA ; ESTADISTICA"
21160158;2016;DOCTORADO;"TEORIA, ANALISIS Y CRITICA LITERARIAS ; CRITICA DE TEXTOS ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO ; TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; TEATRO"
21160159;2016;DOCTORADO;"MICROBIOLOGIA  ; PROCESOS MICROBIANOS  ; BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE PLANTAS"
21160207;2016;DOCTORADO;"TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; ESTILO Y ESTETICA LITERARIOS "
21160238;2016;DOCTORADO;"HISTORIA POR ESPECIALIDADES ; HISTORIA, IDEOLOGIA E IDEAS POLITICAS ; LITERATURA ; ESTUDIOS LITERARIOS Y  CULTURALES ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; CRITICA DE TEXTOS"
21160296;2016;DOCTORADO;FISICA TEORICA
21160312;2016;DOCTORADO;"BIOQUIMICA  ; FERMENTACION "
21160322;2016;DOCTORADO;"DERECHO CONSTITUCIONAL ; DERECHOS FUNDAMENTALES"
21160371;2016;DOCTORADO;"MATEMATICA ; ESTADISTICA"
21160374;2016;DOCTORADO;"CIENCIAS DE LA COMUNICACION ; COMUNICACION Y NUEVAS TECNOLOGIAS ; CIENCIAS DE LA COMUNICACION ; ESTUDIOS AUDIOVISUALES ; CIENCIAS DE LA COMUNICACION ; COMUNICACION Y ESTUDIOS CULTURALES"
21160485;2016;DOCTORADO;"DERECHO AMBIENTAL ; OTRAS ESPECIALIDADES JURIDICAS ; OTRAS ; ARQUITECTURA Y URBANISMO ; PLANIFICACION URBANA"
21160511;2016;DOCTORADO;FISICA TEORICA
21160543;2016;DOCTORADO;"TEORIA, ANALISIS Y CRITICA LITERARIAS ; CRITICA DE TEXTOS ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO"
21160594;2016;DOCTORADO;"HISTORIA POR EPOCAS ; HISTORIA ANTIGUA"
21160597;2016;DOCTORADO;"FISICA DE ALTAS ENERGIAS ; FISICA TEORICA ALTAS ENERGIAS"
21160618;2016;DOCTORADO;"MATEMATICA ; TEORIA DE LA PROBABILIDAD Y PROCESOS ESTOCASTICO ; MATEMATICA ; ESTADISTICA"
21160645;2016;DOCTORADO;"FISICA DE ALTAS ENERGIAS ; FISICA TEORICA ALTAS ENERGIAS"
21160666;2016;DOCTORADO;"HISTORIA GENERAL ; HISTORIA REGIONAL ; HISTORIA DE PAISES ; HISTORIA DE CHILE ; HISTORIA DE PAISES ; HISTORIA HISPONAMERICANA (AMERICA LATINA)"
21160688;2016;DOCTORADO;"SISTEMAS COMPLEJOS ; MATEMATICA ; APLICACIONES DE LAS MATEMATICAS A LA BIOLOGIA ; MATEMATICA DE LA COMPUTACION ; MATEMATICA DISCRETA"
21160722;2016;DOCTORADO;"MATEMATICA ; MATEMATICA GENERAL ; MATEMATICA ; SISTEMAS ALGEBRAICOS GENERALES"
21160724;2016;DOCTORADO;"DERECHO CONSTITUCIONAL ; DERECHOS FUNDAMENTALES ; DERECHO DEL TRABAJO Y DE LA SEGURIDAD SOCIAL ; DERECHO DEL TRABAJO"
21160787;2016;DOCTORADO;"TECNOLOGIA DE LA INFORMACION Y SISTEMAS ; MODELOS Y PRINCIPIOS ; TECNOLOGIA DE LA INFORMACION Y SISTEMAS ; INTERFACES DE INFORMACION Y REPRESENTACION (HCI) ; COMPUTING MILIEUX ; INFORMATICA Y EDUCACION"
21160795;2016;DOCTORADO;"DERECHO ADMINISTRATIVO ; DERECHO AMBIENTAL"
21160810;2016;DOCTORADO;"ANTROPOLOGIA CULTURAL ; MEDICINA TRADICIONAL  ; GRUPOS SOCIALES ; POSICION SOCIAL DE LA MUJER ; GRUPOS SOCIALES ; GENERO"
21160830;2016;DOCTORADO;"TECNOLOGIA BIOQUIMICA  ; INGENIERIA BIOQUIMICA ; INGENIERIA Y TECNOLOGIA DEL MEDIO AMBIENTE ; RESIDUOS INDUSTRIALES ; INGENIERIA Y TECNOLOGIA DEL MEDIO AMBIENTE ; CONTROL DE LA CONTAMINACION DEL AGUA "
21160839;2016;DOCTORADO;"MATEMATICA ; ECUACIONES DIFERENCIALES PARCIALES ( PDE )"
21160840;2016;DOCTORADO;"QUIMICA INORGANICA  ; GRAFITO"
21160844;2016;DOCTORADO;"FISICA DEL ESTADO SOLIDO  ; PROPIEDADES DE TRANSPORTE DE ELECTRONES "
21160863;2016;DOCTORADO;"TECNOLOGIA ELECTRONICA  ; DISPOSITIVOS SEMICONDUCTORES "
21160945;2016;DOCTORADO;"MATEMATICA ; TEORIA DE LA PROBABILIDAD Y PROCESOS ESTOCASTICO"
21160976;2016;DOCTORADO;"QUIMICA FARMACEUTICA ; DISEÑOSINTESIS Y ESTUDIO NUEVOS FARMACOS ; MICROBIOLOGIA  ; ANTIBIOTICOS "
21160981;2016;DOCTORADO;"MATEMATICA ; ESTADISTICA"
21160994;2016;DOCTORADO;"MATEMATICA ; CALCULO DE VARIACIONES Y CONTROL OPTIMO; OPTIMIZACION"
21161005;2016;DOCTORADO;"INGENIERIA DE SOFTWARE / SOFTWARE ; INGENIERIA DE SOFTWARE"
21161029;2016;DOCTORADO;"QUIMICA AMBIENTAL ; QUIMICA FISICA  ; QUIMICA FISICA "
21161031;2016;DOCTORADO;"MATEMATICA ; TEORIA DE LA PROBABILIDAD Y PROCESOS ESTOCASTICO ; MATEMATICA ; ESTADISTICA"
21161057;2016;DOCTORADO;"LINGUISTICA APLICADA ;  ALFABETIZACION Y LECTURA ; LINGÜISTICA SINCRONICA ; PSICOLINGÜISTICA "
21161068;2016;DOCTORADO;"TECNOLOGIA BIOQUIMICA  ; MICROBIOLOGIA INDUSTRIAL  ; TECNOLOGIA BIOQUIMICA  ; INGENIERIA BIOQUIMICA"
21161109;2016;DOCTORADO;"BIOLOGIA ANIMAL (ZOOLOGIA)  ; ECOLOGIA ANIMAL ; BIOLOGIA ANIMAL (ZOOLOGIA)  ; FISIOLOGIA ANIMAL ; BIOLOGIA ANIMAL (ZOOLOGIA)  ; VERTEBRADOS"
21161118;2016;DOCTORADO;"INGENIERIA Y TECNOLOGIA ELECTRICAS ; APLICACIONES ELECTRICAS ; TECNOLOGIA ENERGETICA  ; GENERACION DE ENERGIA ; TECNOLOGIA ENERGETICA  ; FUENTES NO CONVENCIONALES DE ENERGIA "
21161133;2016;DOCTORADO;"MICROBIOLOGIA  ; BACTERIOLOGIA ; BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE MICROORGANISMOS ; TECNOLOGIA BIOQUIMICA  ; TECNOLOGIA DE LA FERMENTACION "
21161188;2016;DOCTORADO;"INGENIERIA Y TECNOLOGIA DEL MEDIO AMBIENTE ; RESIDUOS INDUSTRIALES ; INGENIERIA Y TECNOLOGIA DEL MEDIO AMBIENTE ; ELIMINACION DE RESIDUOS"
21161251;2016;DOCTORADO;"TECNOLOGIA DE PRODUCTOS METALICOS ; TECNOLOGIA DE MATERIALES ; PROPIEDADES DE LOS MATERIALES ; TECNOLOGIA METALURGICA ; PULVIMETALURGIA"
21161259;2016;DOCTORADO;"MATEMATICA ; ALGEBRA LINEAL Y MULTILINEAL ; MATRIZ"
21161304;2016;DOCTORADO;"TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; ESTETICA DE LAS BELLAS ARTES ; TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; FOTOGRAFIA "
21161312;2016;DOCTORADO;"PSICOLOGIA CLINICA, PSICOPATOLOGIA, SALUD MENTAL Y PSICOTERAPIA ; PSICOLOGIA E/N/PF/PB/PBB ; NEUROCIENCIA AFECTIVA ; TRASTORNO BIPOLAR Y TRASTORNOS RELACIONADOS"
21161323;2016;DOCTORADO;"QUIMICA FISICA  ; QUIMICA FISICA "
21161327;2016;DOCTORADO;"BIOFISICA ; BIOMECANICA ; BIOLOGIA CELULAR ; CULTIVO CELULAR ; BIOLOGIA CELULAR ; CULTIVO DE TEJIDOS"
21161378;2016;DOCTORADO;"FORMACION DOCENTE ; FORMACION INICIAL DOCENTE ; FORMACION DOCENTE ; DESARROLLO PROFESIONAL DOCENTE ; DIDACTICAS DE DISCIPLINAS ; DIDACTICA DE LA MATEMATICA"
21161392;2016;DOCTORADO;"NEUROCIENCIAS ; NEUROFISIOLOGIA"
21161393;2016;DOCTORADO;QUIMICA AMBIENTAL
21161396;2016;DOCTORADO;"BASES DE DATOS ASTRONOMICOS ; CATALOGOS ; ESTRELLAS ; EMISION LINEA, BE ; ESTRELLAS ; PERDIDA DE MASA"
21161404;2016;DOCTORADO;"ACUSTICA  ; PROPIEDADES ACUSTICAS DE LOS SOLIDOS ; ACUSTICA  ; ULTRASONIDOS  ; MECANICA ; ELASTICIDAD"
21161426;2016;DOCTORADO;"ESTRELLAS ; ATMOSFERAS ; ESTRELLAS ; LOS MASIVOS ; ESTRELLAS ; LOS VIENTOS, LAS SALIDAS"
21161437;2016;DOCTORADO;"BIOLOGIA ANIMAL (ZOOLOGIA)  ; DESARROLLO ANIMAL ; BIOLOGIA ANIMAL (ZOOLOGIA)  ; EMBRIOLOGIA ANIMAL ; GENETICA  ; GENETICA DEL DESARROLLO"
21161461;2016;DOCTORADO;"BIOQUIMICA  ; BIOQUIMICA  ; BIOLOGIA CELULAR ; CULTIVO CELULAR ; BIOLOGIA CELULAR ; MORFOLOGIA CELULAR"
21161486;2016;DOCTORADO;"BIOLOGIA MOLECULAR  ; EXPRESION GENETICA ; BIOLOGIA MOLECULAR  ; BIOMARCADORES ; NEUROCIENCIAS ; NEUROFISIOLOGIA"
21161487;2016;DOCTORADO;"GALAXIAS ; GALAXIAS ACTIVAS ; GALAXIAS ; EVOLUCION ; GALAXIAS ; LA FORMACION DE ESTRELLAS"
21161531;2016;DOCTORADO;"BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE MICROORGANISMOS ; VIROLOGIA  ; VIROLOGIA ANIMAL ; PECES   ; PISCICULTURA"
21161569;2016;DOCTORADO;"MATEMATICA ; ESTADISTICA"
21161587;2016;DOCTORADO;"QUIMICA FARMACEUTICA ; DISEÑOSINTESIS Y ESTUDIO NUEVOS FARMACOS"
21161606;2016;DOCTORADO;"METODOLOGIAS DE COMPUTACION ; RECONOCIMIENTO DE PATRONES ; TECNOLOGIA ELECTRONICA  ; DISEÑO DE FILTROS ; TECNOLOGIA ELECTRONICA  ; DISPOSITIVOS DE GRABACION"
21161659;2016;DOCTORADO;"PLANIFICACION TERRITORIAL ; SOCIOLOGIA DE LOS ASENTAMIENTOS HUMANOS ; SOCIOLOGIA URBANA "
21161674;2016;DOCTORADO;"LINGÜISTICA SINCRONICA ; PSICOLINGÜISTICA "
21161678;2016;DOCTORADO;QUIMICA AMBIENTAL
21161716;2016;DOCTORADO;"MATEMATICA ; MECANICA DE PARTICULAS Y SISTEMAS"
21161725;2016;DOCTORADO;"HISTORIA DE PAISES ; HISTORIA HISPONAMERICANA (AMERICA LATINA) ; HISTORIA POR ESPECIALIDADES ; HISTORIA, IDEOLOGIA E IDEAS POLITICAS ; SOCIOLOGIA CULTURAL ; SOCIOLOGIA DE LA RELIGION "
21161727;2016;DOCTORADO;"INGENIERIA Y TECNOLOGIA ELECTRICAS ; TRANSMISION Y DISTRIBUCION ; TECNOLOGIA ENERGETICA  ; GENERACION DE ENERGIA ; TECNOLOGIA ENERGETICA  ; FUENTES NO CONVENCIONALES DE ENERGIA "
21161772;2016;DOCTORADO;"MATEMATICA ; MATEMATICA GENERAL"
21170031;2017;DOCTORADO;TEORIA LINGÜISTICA
21170073;2017;DOCTORADO;"FISIOLOGIA HUMANA  ; FISIOLOGIA ENDOCRINA"
21170109;2017;DOCTORADO;"METODOLOGIAS DE COMPUTACION ; INTELIGENCIA ARTIFICIAL"
21170119;2017;DOCTORADO;"BIOFISICA ; BIOELECTRICIDAD"
21170120;2017;DOCTORADO;"BIOQUIMICA  ; BIOQUIMICA  ; BIOLOGIA MOLECULAR  ; EXPRESION GENETICA ; NEUROCIENCIAS ; NEUROFISIOLOGIA"
21170166;2017;DOCTORADO;"LA GALAXIA ; GENERAL ; GALAXIAS ; GRUPOS  GENERALES ; GALAXIAS ; CUASARES  GENERAL"
21170175;2017;DOCTORADO;"MATEMATICA ; SISTEMAS DINAMICOS Y TEORIA ERGODICA"
21170206;2017;DOCTORADO;"HISTORIA DE PAISES ; HISTORIA DE CHILE"
21170256;2017;DOCTORADO;"ADMINISTRACION EDUCACIONAL ; CULTURA ORGANIZACIONAL ; PSICOLOGIA EDUCACIONAL Y ESCOLAR ; PSICOPEDAGOGIA  ; EVALUACION DE SISTEMAS ESCOLARES"
21170317;2017;DOCTORADO;"HISTORIA DE PAISES ; HISTORIA DE CHILE ; HISTORIA POR EPOCAS ; HISTORIA CONTEMPORANEA ; HISTORIA POR ESPECIALIDADES ; HISTORIA DEL ARTE"
21170320;2017;DOCTORADO;"SOCIOLOGIA GENERAL ; TEORIA ; GRUPOS SOCIALES ; POSICION SOCIAL DE LA MUJER ; GRUPOS SOCIALES ; GENERO"
21170325;2017;DOCTORADO;"FILOSOFIA SOCIAL ; FILOSOFIA POLITICA "
21170370;2017;DOCTORADO;"HISTORIA DE PAISES ; HISTORIA DE CHILE"
21170377;2017;DOCTORADO;"BIOLOGIA VEGETAL (BOTANICA)  ; ECOLOGIA VEGETAL"
21170395;2017;DOCTORADO;"BIOFISICA ; BIOELECTRICIDAD ; NEUROCIENCIAS ; NEUROFISIOLOGIA"
21170414;2017;DOCTORADO;"TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO"
21170435;2017;DOCTORADO;"BIOFISICA ; BIOELECTRICIDAD ; NEUROCIENCIAS ; NEUROFISIOLOGIA"
21170453;2017;DOCTORADO;"SISTEMAS COMPLEJOS ; MATEMATICA ; APLICACIONES DE LAS MATEMATICAS A LA BIOLOGIA ; SOCIOLOGIA MATEMATICA ; ELABORACION DE MODELOS"
21170477;2017;DOCTORADO;"MATEMATICA ; TEORIA DE NUMEROS ; MATEMATICA ; TEORIA DE CAMPO Y POLINOMIOS ; MATEMATICA ; GEOMETRIA ALGEBRAICA"
21170509;2017;DOCTORADO;"TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; PINTURA ; TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; FOTOGRAFIA  ; TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; ESCULTURA"
21170548;2017;DOCTORADO;"BIOLOGIA ANIMAL (ZOOLOGIA)  ; GENETICA ANIMAL "
21170592;2017;DOCTORADO;"FISICA DE FLUIDOS ; MECANICA DE FLUIDOS  ; BIOFISICA ; BIOMECANICA ; BIOFISICA ; FISICA MEDICA"
21170633;2017;DOCTORADO;"DIDACTICAS DE DISCIPLINAS ; DIDACTICA DE LA MATEMATICA"
21170737;2017;DOCTORADO;"PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; PROCESOS IDENTITARIOS ; PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; INTERACCION DE GRUPOS ; PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; MOVIMIENTOS SOCIALES Y COMPORTAMIENTO COLECTIVO"
21170779;2017;DOCTORADO;"FISICA TEORICA ; FISICA DE ALTAS ENERGIAS ; FISICA TEORICA ALTAS ENERGIAS"
21170867;2017;DOCTORADO;"GENERAL ; EPISTEMOLOGIA  ; GENERAL ; FILOSOFIA ANALITICA ; ANTROPOLOGIA FILOSOFICA ; FILOSOFIA DEL LENGUAJE"
21170907;2017;DOCTORADO;"FORMACION DOCENTE ; DESARROLLO PROFESIONAL DOCENTE ; ADMINISTRACION EDUCACIONAL ; CULTURA ORGANIZACIONAL ; PSICOLOGIA EDUCACIONAL Y ESCOLAR ; PSICOPEDAGOGIA  ; CONVIVENCIA ESCOLAR"
21170977;2017;DOCTORADO;"FISIOLOGIA HUMANA  ; FISIOLOGIA CARDIOVASCULAR ; FISIOLOGIA HUMANA  ; FISIOLOGIA ENDOTELIAL"
21171018;2017;DOCTORADO;"BIOLOGIA ANIMAL (ZOOLOGIA)  ; PARASITOLOGIA ANIMAL ; FAUNA SILVESTRE  ; DINAMICA DE LAS POBLACIONES ; EPIDEMOLOGIA ; EPIDEMOLOGIA"
21171053;2017;DOCTORADO;"TEORIA LINGÜISTICA ; LINGÜISTICA APLICADA ; LINGÜISTICA INFORMATIZADA  ; LINGUISTICA APLICADA ; ANALISIS DEL DISCURSO"
21171099;2017;DOCTORADO;"ESTRELLAS ; (ESTRELLAS  ), VARIABLES CATACLISMICAS NOVAS"
21171141;2017;DOCTORADO;SISTEMAS COMPLEJOS
21171145;2017;DOCTORADO;"ORGANIZACION Y DIRECCION DE EMPRESAS  ; GESTION FINANCIERA ; ORGANIZACION Y DIRECCION DE EMPRESAS  ; ORGANIZACION DE RECURSOS HUMANOS"
21171149;2017;DOCTORADO;"MEDICINA PREVENTIVA ; CIENCIAS CLINICAS ; GERIATRIA  ; CIENCIAS CLINICAS ; OTRAS"
21171156;2017;DOCTORADO;"NEUROCIENCIAS ; NEUROFISIOLOGIA"
21171179;2017;DOCTORADO;"OCEANOGRAFIA ; OCEANOGRAFIA BIOLOGICA ; OCEANOGRAFIA ; OCEANOGRAFIA QUIMICA ; OCEANOGRAFIA ; PROCESOS DEL FONDO MARINO "
21171182;2017;DOCTORADO;"QUIMICA INORGANICA  ; COMPUESTOS ORGANOMETALICOS  ; QUIMICA FISICA  ; QUIMICA FISICA "
21171188;2017;DOCTORADO;"MATEMATICA ; ECUACIONES DIFERENCIALES PARCIALES ( PDE ) ; MATEMATICA ; TEORIA DE SISTEMAS ; CONTROL"
21171317;2017;DOCTORADO;"LA ETICA AMBIENTAL ; DISEÑO INDUSTRIAL ; AUDIOVISUAL ; FILOSOFIA SOCIAL ; FILOSOFIA POLITICA "
21171321;2017;DOCTORADO;"GENERAL ; ESTUDIOS LATINOAMERICANOS"
21171323;2017;DOCTORADO;"LITERATURA ; ETNOLITERATURA"
21171345;2017;DOCTORADO;"FISICA DEL ESTADO SOLIDO  ; PROPIEDADES MAGNETICAS ; FISICA DEL ESTADO SOLIDO  ; RESONANCIA MAGNETICA ; FISICA DEL ESTADO SOLIDO  ; FISICA DEL ESTADO SOLIDO LAMINA DELGADA"
21171352;2017;DOCTORADO;"MATEMATICA ; TEORIA DE LA PROBABILIDAD Y PROCESOS ESTOCASTICO ; MATEMATICA ; TEORIA DE SISTEMAS ; CONTROL"
21171360;2017;DOCTORADO;"FAUNA SILVESTRE  ; INFLUENCIA DEL HABITAT"
21171363;2017;DOCTORADO;"QUIMICA INORGANICA  ; COMPUESTOS DE COORDINACION"
21171378;2017;DOCTORADO;"SISTEMAS FILOSOFICOS ; FILOSOFIA MODERNA"
21171384;2017;DOCTORADO;"AGRONOMIA  ; PRODUCCION DE CULTIVOS ; AGRONOMIA  ; TECNICAS DE CULTIVO ; AGRONOMIA  ; FERTILIDAD DEL SUELO "
